Datetime,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Hour,Minute,Second
2025-10-06 21:30:00+08:00,257.94500732421875,257.989990234375,257.2300109863281,257.55999755859375,257.55999755859375,1331086,2025,10,6,21,30,0
2025-10-06 21:31:00+08:00,257.55999755859375,258.67999267578125,257.4700012207031,258.45001220703125,258.45001220703125,158770,2025,10,6,21,31,0
2025-10-06 21:32:00+08:00,258.4700012207031,259.05999755859375,258.4700012207031,258.8900146484375,258.8900146484375,237088,2025,10,6,21,32,0
2025-10-06 21:33:00+08:00,258.885009765625,259.07000732421875,258.6199951171875,258.6199951171875,258.6199951171875,97819,2025,10,6,21,33,0
2025-10-06 21:34:00+08:00,258.6499938964844,258.9200134277344,257.9100036621094,257.9100036621094,257.9100036621094,96410,2025,10,6,21,34,0
2025-10-06 21:35:00+08:00,258.0050048828125,258.0299987792969,257.3900146484375,257.4200134277344,257.4200134277344,97346,2025,10,6,21,35,0
2025-10-06 21:36:00+08:00,257.45001220703125,257.67999267578125,257.3699951171875,257.54998779296875,257.54998779296875,94508,2025,10,6,21,36,0
2025-10-06 21:37:00+08:00,257.4700012207031,257.510009765625,257.1199951171875,257.1199951171875,257.1199951171875,98361,2025,10,6,21,37,0
2025-10-06 21:38:00+08:00,257.1000061035156,257.2900085449219,256.7200012207031,256.7200012207031,256.7200012207031,111915,2025,10,6,21,38,0
2025-10-06 21:39:00+08:00,256.7799987792969,256.79998779296875,256.3399963378906,256.44000244140625,256.44000244140625,120311,2025,10,6,21,39,0
2025-10-06 21:40:00+08:00,256.42999267578125,256.7799987792969,256.2200012207031,256.2200012207031,256.2200012207031,106135,2025,10,6,21,40,0
2025-10-06 21:41:00+08:00,256.25,256.3487854003906,255.8699951171875,255.8699951171875,255.8699951171875,263128,2025,10,6,21,41,0
2025-10-06 21:42:00+08:00,255.8699951171875,256.010009765625,255.6300048828125,256.010009765625,256.010009765625,167601,2025,10,6,21,42,0
2025-10-06 21:43:00+08:00,256.0199890136719,256.2300109863281,255.83999633789062,255.91000366210938,255.91000366210938,120463,2025,10,6,21,43,0
2025-10-06 21:44:00+08:00,255.89999389648438,256.1400146484375,255.75999450683594,255.75999450683594,255.75999450683594,98052,2025,10,6,21,44,0
2025-10-06 21:45:00+08:00,255.7550048828125,258.15399169921875,255.58999633789062,255.72500610351562,255.72500610351562,2038285,2025,10,6,21,45,0
2025-10-06 21:46:00+08:00,255.69000244140625,255.69000244140625,255.2899932861328,255.2899932861328,255.2899932861328,223642,2025,10,6,21,46,0
2025-10-06 21:47:00+08:00,255.3000030517578,255.50999450683594,255.0500030517578,255.43499755859375,255.43499755859375,333550,2025,10,6,21,47,0
2025-10-06 21:48:00+08:00,255.41000366210938,255.7050018310547,255.3699951171875,255.63999938964844,255.63999938964844,142045,2025,10,6,21,48,0
2025-10-06 21:49:00+08:00,255.64999389648438,256.2650146484375,255.6300048828125,256.22259521484375,256.22259521484375,140618,2025,10,6,21,49,0
2025-10-06 21:50:00+08:00,256.2149963378906,256.2699890136719,256.0201110839844,256.05999755859375,256.05999755859375,130210,2025,10,6,21,50,0
2025-10-06 21:51:00+08:00,256.0299987792969,256.0299987792969,255.8000030517578,255.97500610351562,255.97500610351562,139446,2025,10,6,21,51,0
2025-10-06 21:52:00+08:00,255.97500610351562,256.1099853515625,255.82000732421875,256.04998779296875,256.04998779296875,145061,2025,10,6,21,52,0
2025-10-06 21:53:00+08:00,256.04998779296875,256.20001220703125,255.82000732421875,256.1700134277344,256.1700134277344,108244,2025,10,6,21,53,0
2025-10-06 21:54:00+08:00,256.11029052734375,256.4200134277344,256.010009765625,256.0450134277344,256.0450134277344,166891,2025,10,6,21,54,0
2025-10-06 21:55:00+08:00,256.0799865722656,256.114990234375,255.94000244140625,256.07501220703125,256.07501220703125,81996,2025,10,6,21,55,0
2025-10-06 21:56:00+08:00,256.0899963378906,256.2185974121094,255.89999389648438,256.1099853515625,256.1099853515625,178867,2025,10,6,21,56,0
2025-10-06 21:57:00+08:00,256.1282958984375,256.2099914550781,255.92999267578125,255.96499633789062,255.96499633789062,138669,2025,10,6,21,57,0
2025-10-06 21:58:00+08:00,255.9499969482422,256.45001220703125,255.94000244140625,256.375,256.375,191146,2025,10,6,21,58,0
2025-10-06 21:59:00+08:00,256.3500061035156,256.489990234375,256.20001220703125,256.2749938964844,256.2749938964844,170819,2025,10,6,21,59,0
2025-10-06 22:00:00+08:00,256.2699890136719,256.760009765625,256.19000244140625,256.7099914550781,256.7099914550781,191773,2025,10,6,22,0,0
2025-10-06 22:01:00+08:00,256.70001220703125,256.70001220703125,256.3699951171875,256.3900146484375,256.3900146484375,154697,2025,10,6,22,1,0
2025-10-06 22:02:00+08:00,256.375,256.7300109863281,256.20001220703125,256.67999267578125,256.67999267578125,151945,2025,10,6,22,2,0
2025-10-06 22:03:00+08:00,256.6700134277344,257.0199890136719,256.6700134277344,256.8974914550781,256.8974914550781,131268,2025,10,6,22,3,0
2025-10-06 22:04:00+08:00,256.8949890136719,257.1700134277344,256.8949890136719,256.97119140625,256.97119140625,123299,2025,10,6,22,4,0
2025-10-06 22:05:00+08:00,257.0,257.1300048828125,256.989990234375,257.05499267578125,257.05499267578125,148824,2025,10,6,22,5,0
2025-10-06 22:06:00+08:00,257.07000732421875,257.25,257.05670166015625,257.15740966796875,257.15740966796875,148385,2025,10,6,22,6,0
2025-10-06 22:07:00+08:00,257.1600036621094,257.20001220703125,256.8599853515625,257.1451110839844,257.1451110839844,129987,2025,10,6,22,7,0
2025-10-06 22:08:00+08:00,257.2049865722656,257.5400085449219,257.1499938964844,257.5150146484375,257.5150146484375,119758,2025,10,6,22,8,0
2025-10-06 22:09:00+08:00,257.5216064453125,257.7701110839844,257.5199890136719,257.739990234375,257.739990234375,122405,2025,10,6,22,9,0
2025-10-06 22:10:00+08:00,257.739990234375,257.9599914550781,257.6300048828125,257.94500732421875,257.94500732421875,110677,2025,10,6,22,10,0
2025-10-06 22:11:00+08:00,257.95001220703125,258.20001220703125,257.8999938964844,258.1549987792969,258.1549987792969,228080,2025,10,6,22,11,0
2025-10-06 22:12:00+08:00,258.1697082519531,258.5299987792969,258.1199951171875,258.4800109863281,258.4800109863281,139039,2025,10,6,22,12,0
