Datetime,Close,High,Low,Open,Volume
2025-09-25 09:00:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.400000095367432,28100
2025-09-25 09:01:00+08:00,3.380000114440918,3.400000095367432,3.380000114440918,3.400000095367432,180900
2025-09-25 09:02:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,15100
2025-09-25 09:03:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,2800
2025-09-25 09:04:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,1700
2025-09-25 09:05:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,33500
2025-09-25 09:07:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,8600
2025-09-25 09:08:00+08:00,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,15000
2025-09-25 09:09:00+08:00,3.390000104904175,3.390000104904175,3.380000114440918,3.380000114440918,3000
2025-09-25 09:10:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,4800
2025-09-25 09:11:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,1100
2025-09-25 09:13:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,500
2025-09-25 09:17:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,700
2025-09-25 09:18:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,10900
2025-09-25 09:19:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,900
2025-09-25 09:22:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,500
2025-09-25 09:23:00+08:00,3.380000114440918,3.390000104904175,3.380000114440918,3.390000104904175,4100
2025-09-25 09:24:00+08:00,3.390000104904175,3.390000104904175,3.380000114440918,3.380000114440918,4400
2025-09-25 09:25:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,400
2025-09-25 09:26:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,15200
2025-09-25 09:27:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,1000
2025-09-25 09:28:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,1500
2025-09-25 09:29:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,1600
2025-09-25 09:30:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,9100
2025-09-25 09:31:00+08:00,3.390000104904175,3.390000104904175,3.390000104904175,3.390000104904175,1200
2025-09-25 09:32:00+08:00,3.400000095367432,3.400000095367432,3.390000104904175,3.390000104904175,51100
2025-09-25 09:33:00+08:00,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,500
2025-09-25 09:34:00+08:00,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,600
2025-09-25 09:35:00+08:00,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,300
2025-09-25 09:36:00+08:00,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,200
2025-09-25 09:37:00+08:00,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,900
2025-09-25 09:38:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,138300
2025-09-25 09:39:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,1900
2025-09-25 09:40:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.4100000858306885,800
2025-09-25 09:41:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,3400
2025-09-25 09:42:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,200
2025-09-25 09:43:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,10400
2025-09-25 09:44:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,3000
2025-09-25 09:45:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,500
2025-09-25 09:46:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,5000
2025-09-25 09:47:00+08:00,3.4100000858306885,3.4200000762939453,3.4100000858306885,3.4100000858306885,53900
2025-09-25 09:48:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,47700
2025-09-25 09:49:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,1000
2025-09-25 09:51:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,900
2025-09-25 09:52:00+08:00,3.4200000762939453,3.4200000762939453,3.4100000858306885,3.4100000858306885,25100
2025-09-25 09:53:00+08:00,3.4100000858306885,3.4200000762939453,3.4100000858306885,3.4200000762939453,100
2025-09-25 09:54:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,27000
2025-09-25 09:55:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,26000
2025-09-25 09:58:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.4100000858306885,5500
2025-09-25 10:05:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,3000
2025-09-25 10:06:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,200
2025-09-25 10:08:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,1000
2025-09-25 10:10:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,500
2025-09-25 10:11:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,2000
2025-09-25 10:12:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,11400
2025-09-25 10:13:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,1800
2025-09-25 10:15:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,17700
2025-09-25 10:16:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,4500
2025-09-25 10:17:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,20800
2025-09-25 10:18:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,3000
2025-09-25 10:20:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,200
2025-09-25 10:22:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,800
2025-09-25 10:23:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,200
2025-09-25 10:25:00+08:00,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.4100000858306885,700
2025-09-25 10:26:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,800
2025-09-25 10:27:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,500
2025-09-25 10:29:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,600
2025-09-25 10:30:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,200
2025-09-25 10:31:00+08:00,3.400000095367432,3.4100000858306885,3.400000095367432,3.4100000858306885,4300
2025-09-25 10:32:00+08:00,3.4100000858306885,3.4100000858306885,3.400000095367432,3.400000095367432,2200
